,fieldID,ID,Coord,ESCA,BlackLeaf,Humidity
152,Field2 - white_grape,000098,"(51.04586695629591, 0.794579962810201)",0.12,0.71,0.65
153,Field2 - white_grape,000099,"(51.045760007803004, 0.7944550220188454)",0.68,0.05,0.36
154,Field2 - white_grape,00009A,"(51.0456530593101, 0.7943300812274897)",0.59,0.92,0.52
155,Field2 - white_grape,00009B,"(51.04554611081719, 0.794205140436134)",0.49,0.67,0.92
156,Field2 - white_grape,00009C,"(51.04543916232429, 0.7940801996447783)",0.24,0.2,0.62
157,Field2 - white_grape,00009D,"(51.04691844892651, 0.7960612600080182)",0.91,0.31,0.05
158,Field2 - white_grape,00009E,"(51.046811500433606, 0.7959363192166625)",0.19,0.5,0.44
159,Field2 - white_grape,00009F,"(51.0467045519407, 0.7958113784253069)",0.68,0.33,0.18
160,Field2 - white_grape,0000A0,"(51.04659760344779, 0.7956864376339512)",0.67,0.63,0.43
161,Field2 - white_grape,0000A1,"(51.04649065495489, 0.7955614968425954)",0.6,0.92,0.86
162,Field2 - white_grape,0000A2,"(51.04638370646199, 0.7954365560512398)",0.43,0.17,0.95
163,Field2 - white_grape,0000A3,"(51.04627675796908, 0.795311615259884)",0.7,0.4,0.99
164,Field2 - white_grape,0000A4,"(51.046169809476176, 0.7951866744685283)",0.9,0.28,0.12
165,Field2 - white_grape,0000A5,"(51.04606286098327, 0.7950617336771726)",0.81,0.78,0.19
166,Field2 - white_grape,0000A6,"(51.04595591249036, 0.794936792885817)",0.51,0.29,0.1
167,Field2 - white_grape,0000A7,"(51.045848963997464, 0.7948118520944611)",0.42,0.7,0.91
168,Field2 - white_grape,0000A8,"(51.04574201550456, 0.7946869113031054)",0.08,0.47,0.9
169,Field2 - white_grape,0000A9,"(51.04563506701165, 0.7945619705117498)",0.06,0.58,0.9
170,Field2 - white_grape,0000AA,"(51.045528118518746, 0.7944370297203941)",0.56,0.15,0.32
171,Field2 - white_grape,0000AB,"(51.04542117002584, 0.7943120889290384)",0.36,0.24,1.0
172,Field2 - white_grape,0000AC,"(51.046793508135146, 0.7961682085009274)",0.13,0.1,0.98
173,Field2 - white_grape,0000AD,"(51.04668655964224, 0.7960432677095717)",0.79,0.8,0.61
174,Field2 - white_grape,0000AE,"(51.04657961114933, 0.7959183269182161)",0.92,0.8,0.58
175,Field2 - white_grape,0000AF,"(51.04647266265643, 0.7957933861268603)",0.32,0.22,0.93
176,Field2 - white_grape,0000B0,"(51.04636571416352, 0.7956684453355045)",0.13,0.08,0.92
177,Field2 - white_grape,0000B1,"(51.04625876567062, 0.7955435045441489)",0.79,0.95,0.06
178,Field2 - white_grape,0000B2,"(51.046151817177716, 0.7954185637527932)",0.92,0.1,0.65
179,Field2 - white_grape,0000B3,"(51.04604486868481, 0.7952936229614375)",0.19,0.82,0.87
180,Field2 - white_grape,0000B4,"(51.0459379201919, 0.7951686821700817)",0.12,0.48,0.68
181,Field2 - white_grape,0000B5,"(51.045830971699, 0.7950437413787261)",0.79,0.32,0.05
182,Field2 - white_grape,0000B6,"(51.0457240232061, 0.7949188005873703)",0.24,0.81,0.75
183,Field2 - white_grape,0000B7,"(51.04561707471319, 0.7947938597960146)",0.38,0.78,0.51
184,Field2 - white_grape,0000B8,"(51.046668567343794, 0.7962751569938318)",0.39,0.52,0.99
185,Field2 - white_grape,0000B9,"(51.04656161885089, 0.7961502162024761)",0.16,0.38,0.52
186,Field2 - white_grape,0000BA,"(51.04645467035798, 0.7960252754111204)",0.49,0.11,0.52
187,Field2 - white_grape,0000BB,"(51.046347721865075, 0.7959003346197647)",0.69,0.86,0.3
188,Field2 - white_grape,0000BC,"(51.04624077337217, 0.7957753938284089)",0.11,0.98,0.59
189,Field2 - white_grape,0000BD,"(51.04613382487927, 0.7956504530370533)",0.76,0.73,0.32
190,Field2 - white_grape,0000BE,"(51.046026876386364, 0.7955255122456976)",0.26,0.18,0.59
191,Field2 - white_grape,0000BF,"(51.04591992789346, 0.7954005714543418)",0.16,0.91,0.43
192,Field2 - white_grape,0000C0,"(51.04581297940055, 0.7952756306629861)",0.42,0.57,0.67
193,Field2 - white_grape,0000C1,"(51.045706030907645, 0.7951506898716305)",0.46,0.35,0.94
194,Field2 - white_grape,0000C2,"(51.046543626552435, 0.7963821054867363)",0.23,0.19,0.98
195,Field2 - white_grape,0000C3,"(51.04643667805953, 0.7962571646953805)",0.73,0.88,0.68
196,Field2 - white_grape,0000C4,"(51.04632972956662, 0.7961322239040249)",0.66,0.31,0.28
197,Field2 - white_grape,0000C5,"(51.046222781073716, 0.7960072831126692)",0.71,0.33,0.67
198,Field2 - white_grape,0000C6,"(51.04611583258081, 0.7958823423213134)",0.77,0.66,0.79
199,Field2 - white_grape,0000C7,"(51.04600888408791, 0.7957574015299578)",0.78,0.64,0.63
200,Field2 - white_grape,0000C8,"(51.045901935595005, 0.795632460738602)",0.2,0.46,0.28
0,Field3 - white_grape,000000,"(51.03847433825009, 0.7962227602624115)",0.0,0.16,0.94
1,Field3 - white_grape,000001,"(51.03834499849764, 0.796071661255914)",0.14,0.56,0.18
2,Field3 - white_grape,000002,"(51.038452578996036, 0.7965031990213584)",0.93,0.84,0.89
3,Field3 - white_grape,000003,"(51.03832323924359, 0.7963521000148609)",0.84,0.33,0.19
4,Field3 - white_grape,000004,"(51.03819389949114, 0.7962010010083634)",0.03,0.76,0.39
5,Field3 - white_grape,000005,"(51.03806455973869, 0.796049902001866)",0.31,0.83,0.05
6,Field3 - white_grape,000006,"(51.038430819741976, 0.7967836377803006)",0.6,0.05,0.92
7,Field3 - white_grape,000007,"(51.038301479989535, 0.7966325387738031)",0.06,0.48,1.0
8,Field3 - white_grape,000008,"(51.03817214023709, 0.7964814397673057)",0.64,0.42,0.4
9,Field3 - white_grape,000009,"(51.03804280048464, 0.7963303407608082)",0.37,0.63,0.93
10,Field3 - white_grape,00000A,"(51.03791346073219, 0.7961792417543108)",0.29,0.43,0.01
11,Field3 - white_grape,00000B,"(51.03840906048793, 0.7970640765392429)",0.83,0.62,0.44
12,Field3 - white_grape,00000C,"(51.03827972073548, 0.7969129775327455)",0.14,0.59,0.3
13,Field3 - white_grape,00000D,"(51.03815038098304, 0.796761878526248)",0.18,0.15,0.25
14,Field3 - white_grape,00000E,"(51.03802104123059, 0.7966107795197506)",0.37,0.48,0.37
15,Field3 - white_grape,00000F,"(51.037891701478145, 0.7964596805132531)",0.37,0.42,0.25
16,Field3 - white_grape,000010,"(51.0377623617257, 0.7963085815067557)",0.62,0.46,0.13
17,Field3 - white_grape,000011,"(51.03851664098632, 0.7974956143046826)",0.97,0.47,0.48
18,Field3 - white_grape,000012,"(51.03838730123388, 0.7973445152981852)",0.87,0.98,0.56
19,Field3 - white_grape,000013,"(51.038257961481435, 0.7971934162916878)",0.33,0.19,0.11
20,Field3 - white_grape,000014,"(51.03812862172899, 0.7970423172851904)",0.29,0.92,0.11
21,Field3 - white_grape,000015,"(51.037999281976546, 0.7968912182786929)",0.43,0.27,0.65
22,Field3 - white_grape,000016,"(51.0378699422241, 0.7967401192721955)",0.83,0.01,0.76
23,Field3 - white_grape,000017,"(51.03774060247165, 0.796589020265698)",0.75,0.49,0.87
24,Field3 - white_grape,000018,"(51.0376112627192, 0.7964379212592005)",0.33,0.84,0.28
25,Field3 - white_grape,000019,"(51.03862422148472, 0.7979271520701223)",0.67,0.23,0.89
26,Field3 - white_grape,00001A,"(51.03849488173227, 0.7977760530636249)",0.58,0.4,0.15
27,Field3 - white_grape,00001B,"(51.03836554197982, 0.7976249540571274)",0.98,0.99,0.18
28,Field3 - white_grape,00001C,"(51.03823620222738, 0.79747385505063)",0.51,0.16,0.8
29,Field3 - white_grape,00001D,"(51.03810686247493, 0.7973227560441326)",0.69,0.48,0.72
30,Field3 - white_grape,00001E,"(51.037977522722485, 0.7971716570376352)",0.24,0.22,0.17
31,Field3 - white_grape,00001F,"(51.037848182970045, 0.7970205580311377)",0.61,0.9,0.89
32,Field3 - white_grape,000020,"(51.0377188432176, 0.7968694590246402)",0.12,0.12,0.28
33,Field3 - white_grape,000021,"(51.03758950346515, 0.7967183600181428)",1.0,0.72,0.72
34,Field3 - white_grape,000022,"(51.0374601637127, 0.7965672610116453)",0.46,0.52,0.93
35,Field3 - white_grape,000023,"(51.03886114173556, 0.7985097888420595)",0.21,0.28,0.64
36,Field3 - white_grape,000024,"(51.03873180198311, 0.798358689835562)",0.31,0.52,0.09
37,Field3 - white_grape,000025,"(51.03860246223066, 0.7982075908290647)",0.09,0.19,0.66
38,Field3 - white_grape,000026,"(51.03847312247822, 0.7980564918225672)",0.97,0.34,0.71
39,Field3 - white_grape,000027,"(51.038343782725775, 0.7979053928160698)",0.97,0.85,0.5
40,Field3 - white_grape,000028,"(51.03821444297333, 0.7977542938095723)",0.22,0.53,0.07
41,Field3 - white_grape,000029,"(51.03808510322089, 0.7976031948030748)",0.09,0.85,0.85
42,Field3 - white_grape,00002A,"(51.03795576346844, 0.7974520957965775)",0.38,0.89,0.25
43,Field3 - white_grape,00002B,"(51.03782642371599, 0.79730099679008)",0.01,0.9,0.97
44,Field3 - white_grape,00002C,"(51.03769708396355, 0.7971498977835826)",0.98,0.84,0.69
45,Field3 - white_grape,00002D,"(51.0375677442111, 0.7969987987770851)",0.52,0.74,0.63
46,Field3 - white_grape,00002E,"(51.037438404458655, 0.7968476997705877)",0.96,0.83,0.08
47,Field3 - white_grape,00002F,"(51.038968722233946, 0.7989413266075038)",0.13,0.7,0.72
48,Field3 - white_grape,000030,"(51.0388393824815, 0.7987902276010064)",0.49,0.76,0.83
49,Field3 - white_grape,000031,"(51.03871004272906, 0.7986391285945089)",0.78,0.85,0.62
50,Field3 - white_grape,000032,"(51.03858070297661, 0.7984880295880115)",0.53,0.16,0.58
51,Field3 - white_grape,000033,"(51.03845136322416, 0.7983369305815141)",0.54,0.7,0.8
52,Field3 - white_grape,000034,"(51.03832202347172, 0.7981858315750167)",0.44,0.86,0.22
53,Field3 - white_grape,000035,"(51.038192683719274, 0.7980347325685192)",0.21,0.41,0.45
54,Field3 - white_grape,000036,"(51.038063343966826, 0.7978836335620217)",0.97,0.94,0.64
55,Field3 - white_grape,000037,"(51.037934004214385, 0.7977325345555243)",0.88,0.89,0.79
56,Field3 - white_grape,000038,"(51.03780466446194, 0.7975814355490269)",0.16,0.97,0.23
57,Field3 - white_grape,000039,"(51.03767532470949, 0.7974303365425295)",0.07,0.21,0.99
58,Field3 - white_grape,00003A,"(51.03754598495705, 0.797279237536032)",0.61,0.87,0.85
59,Field3 - white_grape,00003B,"(51.0374166452046, 0.7971281385295346)",0.76,0.0,0.89
60,Field3 - white_grape,00003C,"(51.03728730545215, 0.7969770395230371)",1.0,0.87,0.23
61,Field3 - white_grape,00003D,"(51.03920564248479, 0.7995239633794411)",0.68,0.1,0.63
62,Field3 - white_grape,00003E,"(51.03907630273235, 0.7993728643729436)",0.29,0.15,0.08
63,Field3 - white_grape,00003F,"(51.0389469629799, 0.7992217653664463)",0.01,0.01,0.68
64,Field3 - white_grape,000040,"(51.03881762322745, 0.7990706663599487)",0.65,0.8,0.3
65,Field3 - white_grape,000041,"(51.038688283475004, 0.7989195673534513)",0.89,0.05,0.34
66,Field3 - white_grape,000042,"(51.03855894372256, 0.7987684683469538)",0.36,0.18,0.42
67,Field3 - white_grape,000043,"(51.038429603970116, 0.7986173693404564)",0.34,0.12,0.05
68,Field3 - white_grape,000044,"(51.03830026421767, 0.798466270333959)",0.65,0.91,0.06
69,Field3 - white_grape,000045,"(51.03817092446523, 0.7983151713274615)",0.89,0.44,0.05
70,Field3 - white_grape,000046,"(51.03804158471278, 0.7981640723209641)",0.62,0.39,0.1
71,Field3 - white_grape,000047,"(51.03791224496033, 0.7980129733144666)",0.28,0.68,0.57
72,Field3 - white_grape,000048,"(51.03778290520789, 0.7978618743079692)",0.05,0.69,0.47
73,Field3 - white_grape,000049,"(51.03765356545544, 0.7977107753014718)",0.66,0.5,0.28
74,Field3 - white_grape,00004A,"(51.037524225702995, 0.7975596762949744)",0.22,0.44,0.2
75,Field3 - white_grape,00004B,"(51.037394885950555, 0.7974085772884769)",0.03,0.55,1.0
76,Field3 - white_grape,00004C,"(51.03726554619811, 0.7972574782819795)",0.46,0.56,0.11
77,Field3 - white_grape,00004D,"(51.03713620644566, 0.797106379275482)",0.52,1.0,0.32
78,Field3 - white_grape,00004E,"(51.039183883230734, 0.7998044021383833)",0.76,0.72,0.85
79,Field3 - white_grape,00004F,"(51.03905454347829, 0.7996533031318859)",0.5,0.93,0.28
80,Field3 - white_grape,000050,"(51.038925203725846, 0.7995022041253884)",0.48,0.26,0.76
81,Field3 - white_grape,000051,"(51.0387958639734, 0.7993511051188911)",0.71,0.94,0.36
82,Field3 - white_grape,000052,"(51.03866652422095, 0.7992000061123935)",0.25,0.32,0.69
83,Field3 - white_grape,000053,"(51.0385371844685, 0.799048907105896)",0.63,0.17,0.28
84,Field3 - white_grape,000054,"(51.03840784471606, 0.7988978080993986)",0.18,0.34,0.41
85,Field3 - white_grape,000055,"(51.038278504963614, 0.7987467090929011)",0.23,0.75,0.37
86,Field3 - white_grape,000056,"(51.038149165211166, 0.7985956100864038)",0.48,0.29,0.54
87,Field3 - white_grape,000057,"(51.038019825458726, 0.7984445110799063)",0.77,0.21,0.02
88,Field3 - white_grape,000058,"(51.03789048570628, 0.7982934120734089)",0.89,0.88,0.76
89,Field3 - white_grape,000059,"(51.03776114595383, 0.7981423130669114)",0.42,0.02,0.46
90,Field3 - white_grape,00005A,"(51.03763180620139, 0.797991214060414)",0.0,0.33,0.35
91,Field3 - white_grape,00005B,"(51.03750246644894, 0.7978401150539166)",0.33,0.33,0.98
92,Field3 - white_grape,00005C,"(51.037373126696494, 0.7976890160474192)",0.49,0.81,0.04
93,Field3 - white_grape,00005D,"(51.03724378694405, 0.7975379170409217)",0.53,0.05,0.58
94,Field3 - white_grape,00005E,"(51.03916212397669, 0.8000848408973257)",0.03,0.64,0.23
95,Field3 - white_grape,00005F,"(51.03903278422424, 0.7999337418908282)",0.69,0.32,0.24
96,Field3 - white_grape,000060,"(51.03890344447179, 0.7997826428843308)",0.11,0.33,0.28
97,Field3 - white_grape,000061,"(51.03877410471935, 0.7996315438778333)",0.99,0.03,0.13
98,Field3 - white_grape,000062,"(51.038644764966904, 0.799480444871336)",0.76,0.01,0.41
99,Field3 - white_grape,000063,"(51.038515425214456, 0.7993293458648384)",0.26,0.13,0.23
100,Field3 - white_grape,000064,"(51.03838608546201, 0.7991782468583409)",0.01,0.16,0.4
101,Field3 - white_grape,000065,"(51.03825674570957, 0.7990271478518435)",0.01,0.67,0.37
102,Field3 - white_grape,000066,"(51.03812740595712, 0.798876048845346)",0.53,0.83,0.88
103,Field3 - white_grape,000067,"(51.03799806620467, 0.7987249498388487)",0.04,0.16,0.79
104,Field3 - white_grape,000068,"(51.03786872645223, 0.7985738508323512)",0.33,0.07,0.03
105,Field3 - white_grape,000069,"(51.03773938669978, 0.7984227518258538)",0.15,0.73,0.11
106,Field3 - white_grape,00006A,"(51.037610046947336, 0.7982716528193563)",0.24,0.26,0.91
107,Field3 - white_grape,00006B,"(51.037480707194895, 0.7981205538128588)",0.16,0.88,0.26
108,Field3 - white_grape,00006C,"(51.03735136744245, 0.7979694548063615)",0.61,0.74,0.6
109,Field3 - white_grape,00006D,"(51.03722202769, 0.797818355799864)",0.43,0.32,0.35
110,Field3 - white_grape,00006E,"(51.03901102497019, 0.8002141806497705)",0.83,0.35,0.05
111,Field3 - white_grape,00006F,"(51.038881685217746, 0.800063081643273)",0.12,0.04,0.29
112,Field3 - white_grape,000070,"(51.0387523454653, 0.7999119826367755)",0.95,0.07,0.35
113,Field3 - white_grape,000071,"(51.03862300571286, 0.7997608836302781)",0.63,0.47,0.63
114,Field3 - white_grape,000072,"(51.03849366596041, 0.7996097846237807)",0.45,0.9,0.27
115,Field3 - white_grape,000073,"(51.03836432620796, 0.7994586856172832)",0.5,0.58,0.21
116,Field3 - white_grape,000074,"(51.038234986455514, 0.7993075866107857)",0.9,0.6,0.87
117,Field3 - white_grape,000075,"(51.03810564670307, 0.7991564876042883)",0.48,0.62,0.6
118,Field3 - white_grape,000076,"(51.037976306950625, 0.7990053885977908)",0.52,0.86,0.89
119,Field3 - white_grape,000077,"(51.03784696719818, 0.7988542895912935)",0.4,0.05,0.2
120,Field3 - white_grape,000078,"(51.03771762744574, 0.798703190584796)",0.42,0.02,0.36
121,Field3 - white_grape,000079,"(51.03758828769329, 0.7985520915782985)",0.61,0.32,0.99
122,Field3 - white_grape,00007A,"(51.03745894794084, 0.7984009925718011)",0.04,0.63,0.93
123,Field3 - white_grape,00007B,"(51.0373296081884, 0.7982498935653036)",0.59,0.26,0.02
124,Field3 - white_grape,00007C,"(51.03885992596369, 0.8003435204022153)",0.05,0.81,0.4
125,Field3 - white_grape,00007D,"(51.038730586211244, 0.8001924213957179)",0.95,0.85,0.75
126,Field3 - white_grape,00007E,"(51.038601246458796, 0.8000413223892204)",0.67,0.88,0.19
127,Field3 - white_grape,00007F,"(51.038471906706356, 0.799890223382723)",0.63,0.67,0.91
128,Field3 - white_grape,000080,"(51.03834256695391, 0.7997391243762256)",0.94,0.69,0.44
129,Field3 - white_grape,000081,"(51.03821322720146, 0.7995880253697281)",0.11,0.65,0.93
130,Field3 - white_grape,000082,"(51.03808388744901, 0.7994369263632306)",0.11,0.07,0.33
131,Field3 - white_grape,000083,"(51.03795454769657, 0.7992858273567331)",0.48,0.65,0.15
132,Field3 - white_grape,000084,"(51.037825207944124, 0.7991347283502357)",0.61,0.52,0.34
133,Field3 - white_grape,000085,"(51.037695868191676, 0.7989836293437383)",0.55,0.93,0.85
134,Field3 - white_grape,000086,"(51.037566528439235, 0.7988325303372409)",0.44,0.53,0.69
135,Field3 - white_grape,000087,"(51.03743718868679, 0.7986814313307434)",0.17,0.51,0.34
136,Field3 - white_grape,000088,"(51.03870882695719, 0.8004728601546648)",0.38,0.58,0.87
137,Field3 - white_grape,000089,"(51.03857948720474, 0.8003217611481673)",0.69,1.0,0.54
138,Field3 - white_grape,00008A,"(51.038450147452295, 0.8001706621416699)",0.96,0.04,0.01
139,Field3 - white_grape,00008B,"(51.038320807699854, 0.8000195631351724)",0.37,0.12,0.59
140,Field3 - white_grape,00008C,"(51.03819146794741, 0.7998684641286751)",0.21,0.17,0.0
141,Field3 - white_grape,00008D,"(51.03806212819496, 0.7997173651221775)",0.93,0.2,0.2
142,Field3 - white_grape,00008E,"(51.03793278844251, 0.79956626611568)",0.57,0.6,0.66
143,Field3 - white_grape,00008F,"(51.03780344869007, 0.7994151671091826)",0.78,0.53,0.51
144,Field3 - white_grape,000090,"(51.03767410893762, 0.7992640681026851)",0.58,0.26,0.03
145,Field3 - white_grape,000091,"(51.038557727950696, 0.8006021999071097)",0.49,0.14,0.77
146,Field3 - white_grape,000092,"(51.03842838819825, 0.8004511009006122)",0.51,0.72,0.24
147,Field3 - white_grape,000093,"(51.0382990484458, 0.8003000018941148)",0.18,0.17,0.05
148,Field3 - white_grape,000094,"(51.03816970869336, 0.8001489028876173)",0.93,0.95,1.0
149,Field3 - white_grape,000095,"(51.03804036894091, 0.79999780388112)",0.34,0.29,0.54
150,Field3 - white_grape,000096,"(51.037911029188464, 0.7998467048746224)",0.03,0.39,0.4
151,Field3 - white_grape,000097,"(51.03778168943602, 0.7996956058681249)",0.85,0.43,0.94
152,Field3 - white_grape,000098,"(51.03853596869664, 0.8008826386660519)",0.3,0.1,0.67
153,Field3 - white_grape,000099,"(51.0384066289442, 0.8007315396595545)",0.8,0.15,0.72
154,Field3 - white_grape,00009A,"(51.038277289191754, 0.800580440653057)",0.55,0.63,0.45
155,Field3 - white_grape,00009B,"(51.038147949439306, 0.8004293416465595)",0.67,0.61,0.36
156,Field3 - white_grape,00009C,"(51.038018609686866, 0.8002782426400621)",0.71,0.51,0.02
157,Field3 - white_grape,00009D,"(51.03825552993771, 0.8008608794119993)",0.04,0.68,0.02
158,Field3 - white_grape,00009E,"(51.03812619018526, 0.8007097804055019)",0.7,0.65,0.95
0,Field4 - white_grape,000000,"(51.04904460452894, 0.7896215393275126)",0.3,0.04,0.61
1,Field4 - white_grape,000001,"(51.048559871496614, 0.7890552580550089)",0.83,0.31,0.16
2,Field4 - white_grape,000002,"(51.04902421746889, 0.7898842929037204)",0.78,0.79,0.04
3,Field4 - white_grape,000003,"(51.04890303421081, 0.7897427225855945)",0.83,0.78,0.17
4,Field4 - white_grape,000004,"(51.04878185095273, 0.7896011522674686)",0.83,0.97,0.53
5,Field4 - white_grape,000005,"(51.04866066769465, 0.7894595819493426)",0.29,0.46,0.5
6,Field4 - white_grape,000006,"(51.04853948443657, 0.7893180116312167)",0.49,0.75,0.91
7,Field4 - white_grape,000007,"(51.048418301178486, 0.7891764413130908)",0.86,0.76,0.72
8,Field4 - white_grape,000008,"(51.048297117920406, 0.7890348709949649)",0.32,0.36,0.95
9,Field4 - white_grape,000009,"(51.048175934662325, 0.7888933006768389)",0.27,0.24,0.88
10,Field4 - white_grape,00000A,"(51.048054751404244, 0.788751730358713)",0.9,0.14,0.52
11,Field4 - white_grape,00000B,"(51.04793356814616, 0.7886101600405871)",0.08,0.76,0.99
12,Field4 - white_grape,00000C,"(51.04781238488808, 0.7884685897224613)",0.06,0.24,0.36
13,Field4 - white_grape,00000D,"(51.04769120163, 0.7883270194043352)",0.41,0.44,0.51
14,Field4 - white_grape,00000E,"(51.04757001837192, 0.7881854490862094)",0.32,0.73,0.29
