,fieldID,ID,Coord,ESCA,BlackLeaf,Humidity
176,OOB_testsquare - white_grape,0000B0,"(51.00222683386876, 0.549090317870898)",0.92,0.82,0.1
177,OOB_testsquare - white_grape,0000B1,"(51.00217849310703, 0.5490338445830482)",0.73,0.74,0.12
178,OOB_testsquare - white_grape,0000B2,"(51.0021301523453, 0.5489773712951982)",0.12,0.09,0.4
179,OOB_testsquare - white_grape,0000B3,"(51.00208181158358, 0.5489208980073483)",0.35,0.15,0.41
180,OOB_testsquare - white_grape,0000B4,"(51.00203347082185, 0.5488644247194984)",0.21,0.63,0.75
181,OOB_testsquare - white_grape,0000B5,"(51.00198513006012, 0.5488079514316484)",0.21,0.44,0.96
182,OOB_testsquare - white_grape,0000B6,"(51.00255708667473, 0.5495904449354219)",0.21,0.67,0.84
183,OOB_testsquare - white_grape,0000B7,"(51.002508745913, 0.5495339716475719)",0.19,0.3,0.69
184,OOB_testsquare - white_grape,0000B8,"(51.002460405151275, 0.549477498359722)",0.23,0.03,0.35
185,OOB_testsquare - white_grape,0000B9,"(51.002412064389546, 0.5494210250718722)",0.85,0.09,0.5
186,OOB_testsquare - white_grape,0000BA,"(51.002363723627816, 0.5493645517840222)",0.92,0.75,0.57
187,OOB_testsquare - white_grape,0000BB,"(51.002315382866094, 0.5493080784961722)",0.97,0.62,0.84
188,OOB_testsquare - white_grape,0000BC,"(51.002267042104364, 0.5492516052083223)",0.97,0.5,0.28
189,OOB_testsquare - white_grape,0000BD,"(51.002218701342635, 0.5491951319204724)",0.67,0.59,0.31
190,OOB_testsquare - white_grape,0000BE,"(51.00217036058091, 0.5491386586326225)",0.24,0.2,0.18
191,OOB_testsquare - white_grape,0000BF,"(51.00212201981918, 0.5490821853447726)",0.26,0.73,0.87
192,OOB_testsquare - white_grape,0000C0,"(51.00207367905745, 0.5490257120569226)",0.44,0.57,0.32
193,OOB_testsquare - white_grape,0000C1,"(51.00202533829573, 0.5489692387690728)",0.54,0.07,0.94
194,OOB_testsquare - white_grape,0000C2,"(51.00245227262514, 0.549582312409301)",0.82,0.04,1.0
195,OOB_testsquare - white_grape,0000C3,"(51.00240393186342, 0.5495258391214511)",0.03,0.34,0.23
196,OOB_testsquare - white_grape,0000C4,"(51.00235559110169, 0.5494693658336013)",0.49,0.22,0.62
197,OOB_testsquare - white_grape,0000C5,"(51.00230725033996, 0.5494128925457513)",0.56,0.57,0.75
198,OOB_testsquare - white_grape,0000C6,"(51.00225890957824, 0.5493564192579014)",0.07,0.35,0.33
199,OOB_testsquare - white_grape,0000C7,"(51.00221056881651, 0.5492999459700514)",0.21,0.64,0.01
200,OOB_testsquare - white_grape,0000C8,"(51.00216222805478, 0.5492434726822015)",0.21,0.49,0.67
201,OOB_testsquare - white_grape,0000C9,"(51.002113887293056, 0.5491869993943516)",0.88,0.23,1.0
202,OOB_testsquare - white_grape,0000CA,"(51.00206554653133, 0.5491305261065017)",0.07,0.41,0.17
203,OOB_testsquare - white_grape,0000CB,"(51.00239579933729, 0.5496306531710301)",0.14,0.37,0.56
204,OOB_testsquare - white_grape,0000CC,"(51.00234745857557, 0.5495741798831802)",0.5,0.12,0.25
205,OOB_testsquare - white_grape,0000CD,"(51.00229911781384, 0.5495177065953304)",0.35,0.97,0.26
206,OOB_testsquare - white_grape,0000CE,"(51.00225077705211, 0.5494612333074804)",0.85,0.84,0.77
207,OOB_testsquare - white_grape,0000CF,"(51.00220243629039, 0.5494047600196305)",0.8,0.18,0.72
208,OOB_testsquare - white_grape,0000D0,"(51.00215409552866, 0.5493482867317805)",0.26,0.51,0.21
209,OOB_testsquare - white_grape,0000D1,"(51.00210575476693, 0.5492918134439306)",0.62,0.7,0.72
210,OOB_testsquare - white_grape,0000D2,"(51.002339326049444, 0.5496789939327547)",0.79,0.58,0.08
211,OOB_testsquare - white_grape,0000D3,"(51.00229098528772, 0.5496225206449048)",0.41,0.9,0.33
212,OOB_testsquare - white_grape,0000D4,"(51.00224264452599, 0.5495660473570549)",0.81,0.5,0.84
213,OOB_testsquare - white_grape,0000D5,"(51.00219430376426, 0.549509574069205)",0.47,0.82,0.67
214,OOB_testsquare - white_grape,0000D6,"(51.00214596300254, 0.549453100781355)",0.07,0.24,0.24
215,OOB_testsquare - white_grape,0000D7,"(51.002282852761596, 0.5497273346944838)",0.49,0.97,0.89
216,OOB_testsquare - white_grape,0000D8,"(51.00223451199987, 0.5496708614066339)",0.86,0.41,0.58
217,OOB_testsquare - white_grape,0000D9,"(51.002186171238144, 0.549614388118784)",0.43,0.14,0.15
